Date,Open,Low,High,Close,Qt
16/05/2000,15360.4,15360.4,15360.4,15360.4,15360.4
17/05/2000,14870.53,14870.53,14870.53,14870.53,14870.53
18/05/2000,14626.69,14626.69,14626.69,14626.69,14626.69
19/05/2000,14326.63,14326.63,14326.63,14326.63,14326.63
22/05/2000,13891.24,13891.24,13891.24,13891.24,13891.24
23/05/2000,13587.16,13587.16,13587.16,13587.16,13587.16
24/05/2000,14166.4,14166.4,14166.4,14166.4,14166.4
25/05/2000,14185.61,14185.61,14185.61,14185.61,14185.61
26/05/2000,14542.26,14542.26,14542.26,14542.26,14542.26
29/05/2000,14772.63,14772.63,14772.63,14772.63,14772.63
30/05/2000,15248.55,15248.55,15248.55,15248.55,15248.55
31/05/2000,14956.61,14956.61,14956.61,14956.61,14956.61
01/06/2000,15450.04,15450.04,15450.04,15450.04,15450.04
02/06/2000,16222.48,16222.48,16222.48,16222.48,16222.48
05/06/2000,16022.93,16022.93,16022.93,16022.93,16022.93
06/06/2000,15946.63,15946.63,15946.63,15946.63,15946.63
07/06/2000,16271.74,16271.74,16271.74,16271.74,16271.74
08/06/2000,16398.8,16398.8,16398.8,16398.8,16398.8
09/06/2000,16342.28,16342.28,16342.28,16342.28,16342.28
12/06/2000,16096.7,16096.7,16096.7,16096.7,16096.7
13/06/2000,16354.47,16354.47,16354.47,16354.47,16354.47
14/06/2000,16366.1,16366.1,16366.1,16366.1,16366.1
15/06/2000,16561.37,16561.37,16561.37,16561.37,16561.37
16/06/2000,16424.93,16424.93,16424.93,16424.93,16424.93
19/06/2000,16850.03,16850.03,16850.03,16850.03,16850.03
20/06/2000,16843.58,16843.58,16843.58,16843.58,16843.58
21/06/2000,17254.26,17254.26,17254.26,17254.26,17254.26
23/06/2000,16977.26,16977.26,16977.26,16977.26,16977.26
26/06/2000,16744.8,16744.8,16744.8,16744.8,16744.8
27/06/2000,16512.93,16512.93,16512.93,16512.93,16512.93
28/06/2000,16842.29,16842.29,16842.29,16842.29,16842.29
29/06/2000,16407.16,16407.16,16407.16,16407.16,16407.16
30/06/2000,16727.95,16727.95,16727.95,16727.95,16727.95
03/07/2000,17088.54,17088.54,17088.54,17088.54,17088.54
04/07/2000,17279.21,17279.21,17279.21,17279.21,17279.21
05/07/2000,17134.93,17134.93,17134.93,17134.93,17134.93
06/07/2000,17348.07,17348.07,17348.07,17348.07,17348.07
07/07/2000,17598.83,17598.83,17598.83,17598.83,17598.83
10/07/2000,17471.63,17471.63,17471.63,17471.63,17471.63
11/07/2000,16880.66,16880.66,16880.66,16880.66,16880.66
12/07/2000,17053.38,17053.38,17053.38,17053.38,17053.38
13/07/2000,16444.25,16444.25,16444.25,16444.25,16444.25
14/07/2000,16880.95,16880.95,16880.95,16880.95,16880.95
17/07/2000,17387.88,17387.88,17387.88,17387.88,17387.88
18/07/2000,17368.59,17368.59,17368.59,17368.59,17368.59
19/07/2000,16927.55,16927.55,16927.55,16927.55,16927.55
20/07/2000,17203.62,17203.62,17203.62,17203.62,17203.62
21/07/2000,17318.24,17318.24,17318.24,17318.24,17318.24
24/07/2000,17385.98,17385.98,17385.98,17385.98,17385.98
25/07/2000,17049.42,17049.42,17049.42,17049.42,17049.42
26/07/2000,17121.3,17121.3,17121.3,17121.3,17121.3
27/07/2000,16948.73,16948.73,16948.73,16948.73,16948.73
28/07/2000,16485.69,16485.69,16485.69,16485.69,16485.69
31/07/2000,16454.6,16454.6,16454.6,16454.6,16454.6
01/08/2000,16289.87,16289.87,16289.87,16289.87,16289.87
02/08/2000,16314.47,16314.47,16314.47,16314.47,16314.47
03/08/2000,16720.76,16720.76,16720.76,16720.76,16720.76
04/08/2000,16761.25,16761.25,16761.25,16761.25,16761.25
07/08/2000,16995.8,16995.8,16995.8,16995.8,16995.8
08/08/2000,16884.77,16884.77,16884.77,16884.77,16884.77
09/08/2000,16533.67,16533.67,16533.67,16533.67,16533.67
10/08/2000,16834.8,16834.8,16834.8,16834.8,16834.8
11/08/2000,17395,17395,17395,17395,17395
14/08/2000,17810.63,17810.63,17810.63,17810.63,17810.63
15/08/2000,17744.13,17744.13,17744.13,17744.13,17744.13
16/08/2000,17330.77,17330.77,17330.77,17330.77,17330.77
17/08/2000,17702.52,17702.52,17702.52,17702.52,17702.52
18/08/2000,17313.69,17313.69,17313.69,17313.69,17313.69
21/08/2000,17083.38,17083.38,17083.38,17083.38,17083.38
22/08/2000,17224.43,17224.43,17224.43,17224.43,17224.43
23/08/2000,17450.44,17450.44,17450.44,17450.44,17450.44
24/08/2000,17310.96,17310.96,17310.96,17310.96,17310.96
25/08/2000,17642.67,17642.67,17642.67,17642.67,17642.67
28/08/2000,17460.33,17460.33,17460.33,17460.33,17460.33
29/08/2000,17354.89,17354.89,17354.89,17354.89,17354.89
30/08/2000,17414.28,17414.28,17414.28,17414.28,17414.28
31/08/2000,17346.7,17346.7,17346.7,17346.7,17346.7
01/09/2000,17577.42,17577.42,17577.42,17577.42,17577.42
04/09/2000,17613.17,17613.17,17613.17,17613.17,17613.17
05/09/2000,17424.97,17424.97,17424.97,17424.97,17424.97
06/09/2000,17589.66,17589.66,17589.66,17589.66,17589.66
08/09/2000,17433.17,17433.17,17433.17,17433.17,17433.17
11/09/2000,17287.65,17287.65,17287.65,17287.65,17287.65
12/09/2000,16882.69,16882.69,16882.69,16882.69,16882.69
13/09/2000,16998.51,16998.51,16998.51,16998.51,16998.51
14/09/2000,16768.53,16768.53,16768.53,16768.53,16768.53
15/09/2000,16563.18,16563.18,16563.18,16563.18,16563.18
18/09/2000,15913.13,15913.13,15913.13,15913.13,15913.13
19/09/2000,16188.45,16188.45,16188.45,16188.45,16188.45
20/09/2000,16077.7,16077.7,16077.7,16077.7,16077.7
21/09/2000,16146.02,16146.02,16146.02,16146.02,16146.02
22/09/2000,16353.09,16353.09,16353.09,16353.09,16353.09
25/09/2000,16318.55,16318.55,16318.55,16318.55,16318.55
26/09/2000,16254.93,16254.93,16254.93,16254.93,16254.93
27/09/2000,15848.12,15848.12,15848.12,15848.12,15848.12
28/09/2000,16013.69,16013.69,16013.69,16013.69,16013.69
29/09/2000,15928.39,15928.39,15928.39,15928.39,15928.39
02/10/2000,15559.3,15559.3,15559.3,15559.3,15559.3
03/10/2000,15633.27,15633.27,15633.27,15633.27,15633.27
04/10/2000,15876.39,15876.39,15876.39,15876.39,15876.39
05/10/2000,16362.05,16362.05,16362.05,16362.05,16362.05
06/10/2000,15945.91,15945.91,15945.91,15945.91,15945.91
09/10/2000,15855.31,15855.31,15855.31,15855.31,15855.31
10/10/2000,15747.09,15747.09,15747.09,15747.09,15747.09
11/10/2000,15526.05,15526.05,15526.05,15526.05,15526.05
13/10/2000,15385.08,15385.08,15385.08,15385.08,15385.08
16/10/2000,15241.85,15241.85,15241.85,15241.85,15241.85
17/10/2000,14870.13,14870.13,14870.13,14870.13,14870.13
18/10/2000,14420.72,14420.72,14420.72,14420.72,14420.72
19/10/2000,14845.14,14845.14,14845.14,14845.14,14845.14
20/10/2000,14529.41,14529.41,14529.41,14529.41,14529.41
23/10/2000,13989.84,13989.84,13989.84,13989.84,13989.84
24/10/2000,13799.19,13799.19,13799.19,13799.19,13799.19
25/10/2000,13665.31,13665.31,13665.31,13665.31,13665.31
26/10/2000,14223.13,14223.13,14223.13,14223.13,14223.13
27/10/2000,14691.68,14691.68,14691.68,14691.68,14691.68
30/10/2000,14891.14,14891.14,14891.14,14891.14,14891.14
31/10/2000,14867.23,14867.23,14867.23,14867.23,14867.23
01/11/2000,14791.19,14791.19,14791.19,14791.19,14791.19
03/11/2000,14533.96,14533.96,14533.96,14533.96,14533.96
06/11/2000,14800.91,14800.91,14800.91,14800.91,14800.91
07/11/2000,14968.75,14968.75,14968.75,14968.75,14968.75
08/11/2000,14656.3,14656.3,14656.3,14656.3,14656.3
09/11/2000,14524.38,14524.38,14524.38,14524.38,14524.38
10/11/2000,14625.95,14625.95,14625.95,14625.95,14625.95
13/11/2000,14371.81,14371.81,14371.81,14371.81,14371.81
14/11/2000,14540.27,14540.27,14540.27,14540.27,14540.27
16/11/2000,14489.96,14489.96,14489.96,14489.96,14489.96
17/11/2000,14323.22,14323.22,14323.22,14323.22,14323.22
20/11/2000,14499.8,14499.8,14499.8,14499.8,14499.8
21/11/2000,14783.73,14783.73,14783.73,14783.73,14783.73
22/11/2000,14576.98,14576.98,14576.98,14576.98,14576.98
23/11/2000,14314.45,14314.45,14314.45,14314.45,14314.45
24/11/2000,14335.5,14335.5,14335.5,14335.5,14335.5
27/11/2000,14008.2,14008.2,14008.2,14008.2,14008.2
28/11/2000,13913.85,13913.85,13913.85,13913.85,13913.85
29/11/2000,13787.52,13787.52,13787.52,13787.52,13787.52
30/11/2000,13287.39,13287.39,13287.39,13287.39,13287.39
01/12/2000,13437.49,13437.49,13437.49,13437.49,13437.49
04/12/2000,13510,13510,13510,13510,13510
05/12/2000,14181.62,14181.62,14181.62,14181.62,14181.62
06/12/2000,13945.41,13945.41,13945.41,13945.41,13945.41
07/12/2000,14459.98,14459.98,14459.98,14459.98,14459.98
08/12/2000,14982.99,14982.99,14982.99,14982.99,14982.99
11/12/2000,15187.95,15187.95,15187.95,15187.95,15187.95
12/12/2000,14906.02,14906.02,14906.02,14906.02,14906.02
13/12/2000,15290.51,15290.51,15290.51,15290.51,15290.51
14/12/2000,15259,15259,15259,15259,15259
15/12/2000,14987.95,14987.95,14987.95,14987.95,14987.95
18/12/2000,15082.75,15082.75,15082.75,15082.75,15082.75
19/12/2000,15336.11,15336.11,15336.11,15336.11,15336.11
20/12/2000,14622.41,14622.41,14622.41,14622.41,14622.41
21/12/2000,14505.45,14505.45,14505.45,14505.45,14505.45
22/12/2000,14652.06,14652.06,14652.06,14652.06,14652.06
26/12/2000,14794.58,14794.58,14794.58,14794.58,14794.58
27/12/2000,15186.15,15186.15,15186.15,15186.15,15186.15
28/12/2000,15259.29,15259.29,15259.29,15259.29,15259.29
02/01/2001,15425.34,15425.34,15425.34,15425.34,15425.34
03/01/2001,16599.42,16599.42,16599.42,16599.42,16599.42
04/01/2001,16675.06,16675.06,16675.06,16675.06,16675.06
05/01/2001,16409.81,16409.81,16409.81,16409.81,16409.81
08/01/2001,16562.14,16562.14,16562.14,16562.14,16562.14
09/01/2001,16975.64,16975.64,16975.64,16975.64,16975.64
10/01/2001,16918.57,16918.57,16918.57,16918.57,16918.57
11/01/2001,17023.58,17023.58,17023.58,17023.58,17023.58
12/01/2001,16850.09,16850.09,16850.09,16850.09,16850.09
15/01/2001,16962.75,16962.75,16962.75,16962.75,16962.75
16/01/2001,16720.98,16720.98,16720.98,16720.98,16720.98
17/01/2001,17191.02,17191.02,17191.02,17191.02,17191.02
18/01/2001,17521.46,17521.46,17521.46,17521.46,17521.46
19/01/2001,17530.09,17530.09,17530.09,17530.09,17530.09
22/01/2001,17391.67,17391.67,17391.67,17391.67,17391.67
23/01/2001,17832.13,17832.13,17832.13,17832.13,17832.13
24/01/2001,17771.76,17771.76,17771.76,17771.76,17771.76
26/01/2001,17889.05,17889.05,17889.05,17889.05,17889.05
29/01/2001,17883.38,17883.38,17883.38,17883.38,17883.38
30/01/2001,17722.58,17722.58,17722.58,17722.58,17722.58
31/01/2001,17672.77,17672.77,17672.77,17672.77,17672.77
01/02/2001,17038.74,17038.74,17038.74,17038.74,17038.74
02/02/2001,16914.96,16914.96,16914.96,16914.96,16914.96
05/02/2001,16731.24,16731.24,16731.24,16731.24,16731.24
06/02/2001,17006.77,17006.77,17006.77,17006.77,17006.77
07/02/2001,16812.35,16812.35,16812.35,16812.35,16812.35
08/02/2001,17243.3,17243.3,17243.3,17243.3,17243.3
09/02/2001,17138.4,17138.4,17138.4,17138.4,17138.4
12/02/2001,16917.06,16917.06,16917.06,16917.06,16917.06
13/02/2001,17095.78,17095.78,17095.78,17095.78,17095.78
14/02/2001,17120.05,17120.05,17120.05,17120.05,17120.05
15/02/2001,16937.19,16937.19,16937.19,16937.19,16937.19
16/02/2001,16259.05,16259.05,16259.05,16259.05,16259.05
19/02/2001,16060.76,16060.76,16060.76,16060.76,16060.76
20/02/2001,15910.57,15910.57,15910.57,15910.57,15910.57
21/02/2001,15593.86,15593.86,15593.86,15593.86,15593.86
22/02/2001,15910.36,15910.36,15910.36,15910.36,15910.36
23/02/2001,16157.75,16157.75,16157.75,16157.75,16157.75
28/02/2001,15891.41,15891.41,15891.41,15891.41,15891.41
01/03/2001,16416.58,16416.58,16416.58,16416.58,16416.58
02/03/2001,16581,16581,16581,16581,16581
05/03/2001,16537.24,16537.24,16537.24,16537.24,16537.24
06/03/2001,16324.33,16324.33,16324.33,16324.33,16324.33
07/03/2001,16395.21,16395.21,16395.21,16395.21,16395.21
08/03/2001,16226.71,16226.71,16226.71,16226.71,16226.71
09/03/2001,16123.44,16123.44,16123.44,16123.44,16123.44
12/03/2001,15527.26,15527.26,15527.26,15527.26,15527.26
13/03/2001,15584.14,15584.14,15584.14,15584.14,15584.14
14/03/2001,15244.9,15244.9,15244.9,15244.9,15244.9
15/03/2001,15060.87,15060.87,15060.87,15060.87,15060.87
16/03/2001,15237.03,15237.03,15237.03,15237.03,15237.03
19/03/2001,14835.9,14835.9,14835.9,14835.9,14835.9
20/03/2001,14903.36,14903.36,14903.36,14903.36,14903.36
21/03/2001,14852.68,14852.68,14852.68,14852.68,14852.68
22/03/2001,14067.27,14067.27,14067.27,14067.27,14067.27
23/03/2001,14435.08,14435.08,14435.08,14435.08,14435.08
26/03/2001,14712.04,14712.04,14712.04,14712.04,14712.04
27/03/2001,14835.4,14835.4,14835.4,14835.4,14835.4
28/03/2001,14631.88,14631.88,14631.88,14631.88,14631.88
29/03/2001,14282.18,14282.18,14282.18,14282.18,14282.18
30/03/2001,14438.45,14438.45,14438.45,14438.45,14438.45
02/04/2001,13981.3,13981.3,13981.3,13981.3,13981.3
03/04/2001,13736.61,13736.61,13736.61,13736.61,13736.61
04/04/2001,13854.76,13854.76,13854.76,13854.76,13854.76
05/04/2001,14442.51,14442.51,14442.51,14442.51,14442.51
06/04/2001,14484.51,14484.51,14484.51,14484.51,14484.51
09/04/2001,14718.99,14718.99,14718.99,14718.99,14718.99
10/04/2001,15047.76,15047.76,15047.76,15047.76,15047.76
11/04/2001,14818.83,14818.83,14818.83,14818.83,14818.83
12/04/2001,14969.37,14969.37,14969.37,14969.37,14969.37
16/04/2001,14444.59,14444.59,14444.59,14444.59,14444.59
17/04/2001,14336.9,14336.9,14336.9,14336.9,14336.9
18/04/2001,14955.36,14955.36,14955.36,14955.36,14955.36
19/04/2001,14431.08,14431.08,14431.08,14431.08,14431.08
20/04/2001,13696.42,13696.42,13696.42,13696.42,13696.42
23/04/2001,13892.65,13892.65,13892.65,13892.65,13892.65
24/04/2001,14068,14068,14068,14068,14068
25/04/2001,14162.75,14162.75,14162.75,14162.75,14162.75
26/04/2001,14757.02,14757.02,14757.02,14757.02,14757.02
27/04/2001,14927.95,14927.95,14927.95,14927.95,14927.95
30/04/2001,14917.54,14917.54,14917.54,14917.54,14917.54
02/05/2001,14897.24,14897.24,14897.24,14897.24,14897.24
03/05/2001,15141.91,15141.91,15141.91,15141.91,15141.91
04/05/2001,15092.76,15092.76,15092.76,15092.76,15092.76
07/05/2001,14875,14875,14875,14875,14875
08/05/2001,14747.41,14747.41,14747.41,14747.41,14747.41
09/05/2001,14778.98,14778.98,14778.98,14778.98,14778.98
10/05/2001,14993.46,14993.46,14993.46,14993.46,14993.46
11/05/2001,14493.2,14493.2,14493.2,14493.2,14493.2
14/05/2001,14132.76,14132.76,14132.76,14132.76,14132.76
15/05/2001,14226.33,14226.33,14226.33,14226.33,14226.33
16/05/2001,14714.25,14714.25,14714.25,14714.25,14714.25
17/05/2001,14793.51,14793.51,14793.51,14793.51,14793.51
18/05/2001,14884.06,14884.06,14884.06,14884.06,14884.06
21/05/2001,15127.91,15127.91,15127.91,15127.91,15127.91
22/05/2001,14828.87,14828.87,14828.87,14828.87,14828.87
23/05/2001,14691.61,14691.61,14691.61,14691.61,14691.61
24/05/2001,14523.21,14523.21,14523.21,14523.21,14523.21
25/05/2001,14310.06,14310.06,14310.06,14310.06,14310.06
28/05/2001,14302.02,14302.02,14302.02,14302.02,14302.02
29/05/2001,14453.91,14453.91,14453.91,14453.91,14453.91
30/05/2001,14489.36,14489.36,14489.36,14489.36,14489.36
31/05/2001,14649.98,14649.98,14649.98,14649.98,14649.98
01/06/2001,14791.97,14791.97,14791.97,14791.97,14791.97
04/06/2001,15103.86,15103.86,15103.86,15103.86,15103.86
05/06/2001,15394.82,15394.82,15394.82,15394.82,15394.82
06/06/2001,15328.83,15328.83,15328.83,15328.83,15328.83
07/06/2001,15464.06,15464.06,15464.06,15464.06,15464.06
08/06/2001,15366.25,15366.25,15366.25,15366.25,15366.25
11/06/2001,15224.19,15224.19,15224.19,15224.19,15224.19
12/06/2001,15173.07,15173.07,15173.07,15173.07,15173.07
13/06/2001,15403.4,15403.4,15403.4,15403.4,15403.4
15/06/2001,14985.01,14985.01,14985.01,14985.01,14985.01
18/06/2001,14355.42,14355.42,14355.42,14355.42,14355.42
19/06/2001,14400.73,14400.73,14400.73,14400.73,14400.73
20/06/2001,14571.24,14571.24,14571.24,14571.24,14571.24
21/06/2001,14822.98,14822.98,14822.98,14822.98,14822.98
22/06/2001,14682.1,14682.1,14682.1,14682.1,14682.1
25/06/2001,14539.6,14539.6,14539.6,14539.6,14539.6
26/06/2001,14459.99,14459.99,14459.99,14459.99,14459.99
27/06/2001,14308,14308,14308,14308,14308
28/06/2001,14390.97,14390.97,14390.97,14390.97,14390.97
29/06/2001,14559.79,14559.79,14559.79,14559.79,14559.79
02/07/2001,14555,14555,14555,14555,14555
03/07/2001,14352.77,14352.77,14352.77,14352.77,14352.77
04/07/2001,14056,14056,14056,14056,14056
05/07/2001,14047.66,14047.66,14047.66,14047.66,14047.66
06/07/2001,13906.76,13906.76,13906.76,13906.76,13906.76
10/07/2001,13569.79,13569.79,13569.79,13569.79,13569.79
11/07/2001,13811.84,13811.84,13811.84,13811.84,13811.84
12/07/2001,13912.93,13912.93,13912.93,13912.93,13912.93
13/07/2001,14078.46,14078.46,14078.46,14078.46,14078.46
16/07/2001,13811.39,13811.39,13811.39,13811.39,13811.39
17/07/2001,14168.65,14168.65,14168.65,14168.65,14168.65
18/07/2001,13790.88,13790.88,13790.88,13790.88,13790.88
19/07/2001,13761.51,13761.51,13761.51,13761.51,13761.51
20/07/2001,14092.32,14092.32,14092.32,14092.32,14092.32
23/07/2001,14067.72,14067.72,14067.72,14067.72,14067.72
24/07/2001,13737.59,13737.59,13737.59,13737.59,13737.59
25/07/2001,13955.89,13955.89,13955.89,13955.89,13955.89
26/07/2001,13810.29,13810.29,13810.29,13810.29,13810.29
27/07/2001,13910.26,13910.26,13910.26,13910.26,13910.26
30/07/2001,13703.61,13703.61,13703.61,13703.61,13703.61
31/07/2001,13754.16,13754.16,13754.16,13754.16,13754.16
01/08/2001,13743.06,13743.06,13743.06,13743.06,13743.06
02/08/2001,13822.72,13822.72,13822.72,13822.72,13822.72
03/08/2001,13838.42,13838.42,13838.42,13838.42,13838.42
06/08/2001,14046.82,14046.82,14046.82,14046.82,14046.82
07/08/2001,14035.91,14035.91,14035.91,14035.91,14035.91
08/08/2001,13919.18,13919.18,13919.18,13919.18,13919.18
09/08/2001,13834.19,13834.19,13834.19,13834.19,13834.19
10/08/2001,13915.09,13915.09,13915.09,13915.09,13915.09
13/08/2001,13771.36,13771.36,13771.36,13771.36,13771.36
14/08/2001,13829.49,13829.49,13829.49,13829.49,13829.49
15/08/2001,13658.6,13658.6,13658.6,13658.6,13658.6
16/08/2001,13509.47,13509.47,13509.47,13509.47,13509.47
17/08/2001,13044.21,13044.21,13044.21,13044.21,13044.21
20/08/2001,13115.48,13115.48,13115.48,13115.48,13115.48
21/08/2001,12891.7,12891.7,12891.7,12891.7,12891.7
22/08/2001,12952.23,12952.23,12952.23,12952.23,12952.23
23/08/2001,12750.79,12750.79,12750.79,12750.79,12750.79
24/08/2001,13001.12,13001.12,13001.12,13001.12,13001.12
27/08/2001,12995.85,12995.85,12995.85,12995.85,12995.85
28/08/2001,13018.1,13018.1,13018.1,13018.1,13018.1
29/08/2001,13076.99,13076.99,13076.99,13076.99,13076.99
30/08/2001,12892.39,12892.39,12892.39,12892.39,12892.39
31/08/2001,12840.6,12840.6,12840.6,12840.6,12840.6
03/09/2001,12800.03,12800.03,12800.03,12800.03,12800.03
04/09/2001,12766.88,12766.88,12766.88,12766.88,12766.88
05/09/2001,12590.92,12590.92,12590.92,12590.92,12590.92
06/09/2001,12255.29,12255.29,12255.29,12255.29,12255.29
10/09/2001,11922.39,11922.39,11922.39,11922.39,11922.39
11/09/2001,10827.96,10827.96,10827.96,10827.96,10827.96
12/09/2001,11113.5,11113.5,11113.5,11113.5,11113.5
13/09/2001,10306.26,10306.26,10306.26,10306.26,10306.26
14/09/2001,10034.4,10034.4,10034.4,10034.4,10034.4
17/09/2001,10544.99,10544.99,10544.99,10544.99,10544.99
18/09/2001,10554.13,10554.13,10554.13,10554.13,10554.13
19/09/2001,10744.53,10744.53,10744.53,10744.53,10744.53
20/09/2001,10543.12,10543.12,10543.12,10543.12,10543.12
21/09/2001,10418.75,10418.75,10418.75,10418.75,10418.75
24/09/2001,10532.83,10532.83,10532.83,10532.83,10532.83
25/09/2001,10229.05,10229.05,10229.05,10229.05,10229.05
26/09/2001,10005.87,10005.87,10005.87,10005.87,10005.87
27/09/2001,10404.72,10404.72,10404.72,10404.72,10404.72
28/09/2001,10635.74,10635.74,10635.74,10635.74,10635.74
01/10/2001,10501.12,10501.12,10501.12,10501.12,10501.12
02/10/2001,10350.83,10350.83,10350.83,10350.83,10350.83
03/10/2001,10233.26,10233.26,10233.26,10233.26,10233.26
04/10/2001,10061.92,10061.92,10061.92,10061.92,10061.92
05/10/2001,10197.07,10197.07,10197.07,10197.07,10197.07
08/10/2001,10094.56,10094.56,10094.56,10094.56,10094.56
09/10/2001,10284.45,10284.45,10284.45,10284.45,10284.45
10/10/2001,10462.25,10462.25,10462.25,10462.25,10462.25
11/10/2001,10784.72,10784.72,10784.72,10784.72,10784.72
15/10/2001,11329.32,11329.32,11329.32,11329.32,11329.32
16/10/2001,11257.85,11257.85,11257.85,11257.85,11257.85
17/10/2001,11271.49,11271.49,11271.49,11271.49,11271.49
18/10/2001,10994.96,10994.96,10994.96,10994.96,10994.96
19/10/2001,11331.57,11331.57,11331.57,11331.57,11331.57
22/10/2001,11699.99,11699.99,11699.99,11699.99,11699.99
23/10/2001,11613.44,11613.44,11613.44,11613.44,11613.44
24/10/2001,11467.74,11467.74,11467.74,11467.74,11467.74
25/10/2001,11723.75,11723.75,11723.75,11723.75,11723.75
26/10/2001,11780.57,11780.57,11780.57,11780.57,11780.57
29/10/2001,11377.02,11377.02,11377.02,11377.02,11377.02
30/10/2001,11023.95,11023.95,11023.95,11023.95,11023.95
31/10/2001,11364.71,11364.71,11364.71,11364.71,11364.71
01/11/2001,11387.81,11387.81,11387.81,11387.81,11387.81
05/11/2001,12164.66,12164.66,12164.66,12164.66,12164.66
06/11/2001,12415.57,12415.57,12415.57,12415.57,12415.57
07/11/2001,12615.83,12615.83,12615.83,12615.83,12615.83
08/11/2001,12553.64,12553.64,12553.64,12553.64,12553.64
09/11/2001,12730.71,12730.71,12730.71,12730.71,12730.71
12/11/2001,12567.12,12567.12,12567.12,12567.12,12567.12
13/11/2001,12918.09,12918.09,12918.09,12918.09,12918.09
14/11/2001,12825.62,12825.62,12825.62,12825.62,12825.62
16/11/2001,12882.82,12882.82,12882.82,12882.82,12882.82
19/11/2001,12987.23,12987.23,12987.23,12987.23,12987.23
20/11/2001,12638.13,12638.13,12638.13,12638.13,12638.13
21/11/2001,12793.79,12793.79,12793.79,12793.79,12793.79
22/11/2001,13019.43,13019.43,13019.43,13019.43,13019.43
23/11/2001,13423.86,13423.86,13423.86,13423.86,13423.86
26/11/2001,13759.53,13759.53,13759.53,13759.53,13759.53
27/11/2001,13602.88,13602.88,13602.88,13602.88,13602.88
28/11/2001,13019.2,13019.2,13019.2,13019.2,13019.2
29/11/2001,12736.39,12736.39,12736.39,12736.39,12736.39
30/11/2001,12931.71,12931.71,12931.71,12931.71,12931.71
03/12/2001,13336,13336,13336,13336,13336
04/12/2001,13146.64,13146.64,13146.64,13146.64,13146.64
05/12/2001,13382.13,13382.13,13382.13,13382.13,13382.13
06/12/2001,13539.03,13539.03,13539.03,13539.03,13539.03
07/12/2001,13298.72,13298.72,13298.72,13298.72,13298.72
10/12/2001,13446.18,13446.18,13446.18,13446.18,13446.18
11/12/2001,13348.12,13348.12,13348.12,13348.12,13348.12
12/12/2001,13562.94,13562.94,13562.94,13562.94,13562.94
13/12/2001,13148.37,13148.37,13148.37,13148.37,13148.37
14/12/2001,12959.17,12959.17,12959.17,12959.17,12959.17
17/12/2001,12912.06,12912.06,12912.06,12912.06,12912.06
18/12/2001,13397.36,13397.36,13397.36,13397.36,13397.36
19/12/2001,13290.01,13290.01,13290.01,13290.01,13290.01
20/12/2001,12918.14,12918.14,12918.14,12918.14,12918.14
21/12/2001,13368.53,13368.53,13368.53,13368.53,13368.53
26/12/2001,13360.32,13360.32,13360.32,13360.32,13360.32
27/12/2001,13757.59,13757.59,13757.59,13757.59,13757.59
28/12/2001,13577.57,13577.57,13577.57,13577.57,13577.57
02/01/2002,13872.09,13872.09,13872.09,13872.09,13872.09
03/01/2002,14265.35,14265.35,14265.35,14265.35,14265.35
04/01/2002,14331.92,14331.92,14331.92,14331.92,14331.92
07/01/2002,14378.59,14378.59,14378.59,14378.59,14378.59
08/01/2002,14167.58,14167.58,14167.58,14167.58,14167.58
09/01/2002,14020.79,14020.79,14020.79,14020.79,14020.79
10/01/2002,13570.18,13570.18,13570.18,13570.18,13570.18
11/01/2002,13587.49,13587.49,13587.49,13587.49,13587.49
14/01/2002,13121.72,13121.72,13121.72,13121.72,13121.72
15/01/2002,13010.53,13010.53,13010.53,13010.53,13010.53
16/01/2002,13083.72,13083.72,13083.72,13083.72,13083.72
17/01/2002,13336.73,13336.73,13336.73,13336.73,13336.73
18/01/2002,13372.65,13372.65,13372.65,13372.65,13372.65
21/01/2002,13154.56,13154.56,13154.56,13154.56,13154.56
22/01/2002,13003.93,13003.93,13003.93,13003.93,13003.93
23/01/2002,13232.14,13232.14,13232.14,13232.14,13232.14
24/01/2002,13162.26,13162.26,13162.26,13162.26,13162.26
28/01/2002,13001.88,13001.88,13001.88,13001.88,13001.88
29/01/2002,12501.06,12501.06,12501.06,12501.06,12501.06
30/01/2002,12532.33,12532.33,12532.33,12532.33,12532.33
31/01/2002,12721.45,12721.45,12721.45,12721.45,12721.45
01/02/2002,12658.66,12658.66,12658.66,12658.66,12658.66
04/02/2002,12512.55,12512.55,12512.55,12512.55,12512.55
05/02/2002,12747.51,12747.51,12747.51,12747.51,12747.51
06/02/2002,12750.97,12750.97,12750.97,12750.97,12750.97
07/02/2002,12683.67,12683.67,12683.67,12683.67,12683.67
08/02/2002,12597.86,12597.86,12597.86,12597.86,12597.86
13/02/2002,12960.67,12960.67,12960.67,12960.67,12960.67
14/02/2002,13245.06,13245.06,13245.06,13245.06,13245.06
15/02/2002,13229.51,13229.51,13229.51,13229.51,13229.51
18/02/2002,13121.71,13121.71,13121.71,13121.71,13121.71
19/02/2002,12991.5,12991.5,12991.5,12991.5,12991.5
20/02/2002,13302.8,13302.8,13302.8,13302.8,13302.8
21/02/2002,13530.24,13530.24,13530.24,13530.24,13530.24
22/02/2002,13562.99,13562.99,13562.99,13562.99,13562.99
25/02/2002,13977.6,13977.6,13977.6,13977.6,13977.6
26/02/2002,13963.6,13963.6,13963.6,13963.6,13963.6
